,0,1
109,2314.9759975077873,4137.528932499494
110,-1293.3712278740325,11281.04190687916
111,-7358.557138226721,-13403.315838091328
112,-927.0455516676616,-4438.868318851323
113,4560.382873229688,14866.982940775777
114,-8983.643537931068,5095.668320576059
115,-11504.453884014263,5381.44560490802
116,-10893.206518627025,6992.583753351017
117,-2036.4836649985816,4736.409438180217
118,-413.07205917633985,4962.966771073968
119,3091.6876506002864,10678.933484309497
120,-13033.940473717694,4960.636889515662
121,-5980.368696964629,6831.885341701315
122,-2611.6364310388835,-4441.901942637413
123,2829.031157116958,23454.933321876168
124,-5256.372179197675,-7870.477283641884
125,476.26485904554374,13970.461059710788
126,10278.86490250049,22741.586053210394
127,-1740.6044473727386,5601.082411303951
128,-6467.839705586877,6305.300866961292
129,-5391.248262252673,4517.354911269264
130,-4148.497382471547,4449.932076661336
131,1868.3374303136673,-3462.1040580677095
132,3151.9353093825716,24324.77661239445
133,1347.6604117452644,17257.972706660516
134,-10818.988328421507,4788.080371093441
135,-910.0486155548507,-3769.336658522543
136,-14767.124786220806,8753.540786352436
137,4033.635045644918,-4448.2720110786995
138,1563.3806906228738,-2136.098448631368
139,-110.77529825185557,-3350.7323519193683
140,2039.5245959070287,13292.383894351808
141,1775.4298005641679,-7319.536206783685
142,2706.4323719032245,21864.52107918011
143,-3423.2734468243034,14840.337487674013
144,-2458.3478514257,10443.297918254733
145,1074.5332395435878,11889.112384030093
146,-6347.884415685931,8745.015221747804
147,2887.901881331413,-14793.125194754182
148,3006.490449545525,16735.168278520894
149,-13777.674225617957,10850.438491637527
150,-2247.3937999390105,-2052.9136177011223
151,-8673.260463452996,8673.043995398415
152,-1104.2748675345388,-1433.1019643416819
153,-4086.4713500801267,19264.517331782128
154,6602.1364991470355,16538.19927347162
155,3089.730740143596,-15467.48899542148
156,2477.217132769002,24284.829456396634
157,-9261.625464961397,4251.768842451672
158,4676.29587222121,18722.285062307186
159,2110.9524088551866,4090.5482971557262
160,1103.6713136870467,529.6008025883241
161,-4778.0779969734385,194.39424534236068
162,-3383.9250539823647,439.97163720356826
163,4925.138624956626,20742.368246963644
164,-3906.777475314989,10895.13218712103
165,377.4028916290307,-8763.192760350266
166,-14276.739925652233,8865.84839187587
167,-3225.559340159983,-11352.20298024911
168,-5263.5157876286585,4817.4148044449885
169,-7708.587938761791,6012.488786763719
170,74.9519033610785,13475.355241489786
171,-11108.025607735713,8198.000755278345
172,-8508.359301822009,3414.9782922077325
173,-1495.699882595168,11973.142934988595
174,5683.328794188246,18957.482058053083
175,4070.186463188697,-16578.561953009197
176,-2605.004585818191,3476.7580968433617
177,-15585.716193765473,9144.329463174226
178,2204.977086890153,8373.879995789839
179,-1861.7251811753808,-13409.675737535048
180,392.188620471617,-990.1864098830623
181,-11985.652747548123,8192.849960392543
182,-19732.038407207732,13413.904501982652
183,-2496.0243349536163,-6295.051205387779
184,6030.4081686041945,26493.10646604475
185,1733.1609711855472,-8356.694753426904
186,4067.438885832879,7832.296845169032
187,-8750.841853928992,11437.35634378459
188,-9968.643430674323,10052.278359879463
189,-4742.912375556458,-1204.362312836291
190,-4310.199330169252,11637.876653632433
191,2433.672275723133,2275.3347402174686
192,11049.327660108554,26370.526643175985
193,1958.016209280106,15207.966350187371
194,-146.26045172092955,5277.646139656005
195,-10237.034471221592,2973.5052721768106
196,6111.107887176658,8023.019199000302
197,-2384.355556061915,-10592.99141579549
198,-12897.470892939915,6958.700138481451
199,-2107.870683095815,8742.020853829408
200,-15735.011295029122,9606.341522488585
201,4924.088563016406,18235.06721218403
202,-1418.361854358003,1744.2138517081498
203,10094.754845536536,21795.28028460667
204,6549.397940607976,22527.00887196831
205,-3400.594027929255,4914.895581610478
206,5885.6304025094505,18277.617719117567
